95.5,95.5
191.5,95.5
287.334,95.5
382.505,95.5
478.5,95.5
574.265,95.5
669.5,95.5
765.5,95.5
95.5,191.5
191.5,191.5
287.334,191.5
382.505,191.5
478.5,191.5
574.265,191.5
669.5,191.5
765.5,191.5
95.5,287.33
191.5,287.331
287.336,287.333
382.505,287.331
478.5,287.331
574.268,287.333
669.5,287.331
765.5,287.331
95.5,382.505
191.5,382.505
287.333,382.506
382.505,382.505
478.5,382.505
574.265,382.505
669.5,382.505
765.5,382.505
95.5,478.5
191.5,478.5
287.334,478.5
382.505,478.5
478.5,478.5
574.265,478.5
669.5,478.5
765.5,478.5
95.4999,574.255
191.5,574.255
287.337,574.259
382.505,574.256
478.5,574.255
574.262,574.251
669.5,574.255
765.5,574.255
