127.556,127.556
255.49,127.555
382.635,127.556
510.5,127.555
638.003,127.555
765.5,127.555
893.407,127.555
1020.5,127.555
127.557,255.485
255.49,255.486
382.636,255.486
510.5,255.486
638.003,255.486
765.5,255.486
893.411,255.487
1020.5,255.486
127.557,382.63
255.49,382.63
382.635,382.63
510.5,382.631
638.003,382.631
765.5,382.631
893.408,382.629
1020.5,382.631
127.558,510.5
255.49,510.501
382.635,510.5
510.5,510.5
637.999,510.5
765.5,510.5
893.41,510.499
1020.5,510.5
127.557,638.054
255.49,638.011
382.635,638.02
510.5,638.01
637.999,638.01
765.5,638.01
893.41,638.002
1020.5,638.01
127.556,765.5
255.49,765.501
382.635,765.5
510.5,765.5
637.999,765.5
765.5,765.5
893.41,765.5
1020.5,765.5
