1085.22,335.224
1170.43,335.218
1255.5,335.207
1340.5,335.207
1425.5,335.207
1510.5,335.207
1595.5,335.207
1680.5,335.207
1085.24,420.405
1170.43,420.395
1255.5,420.404
1340.5,420.404
1425.5,420.404
1510.5,420.404
1595.5,420.404
1680.5,420.404
1085.23,505.5
1170.43,505.5
1255.5,505.5
1340.5,505.5
1425.5,505.5
1510.5,505.5
1595.5,505.5
1680.5,505.5
1085.23,590.5
1170.43,590.5
1255.5,590.5
1340.5,590.5
1425.5,590.5
1510.5,590.5
1595.5,590.5
1680.5,590.5
1085.23,675.5
1170.43,675.5
1255.5,675.5
1340.5,675.5
1425.5,675.5
1510.5,675.5
1595.5,675.5
1680.5,675.5
1085.23,760.5
1170.43,760.5
1255.5,760.5
1340.5,760.5
1425.5,760.5
1510.5,760.5
1595.5,760.5
1680.5,760.5
