64.4021,64.3945
106.5,64.3866
149.5,64.3866
191.5,64.3866
234.5,64.3866
276.5,64.3866
319.5,64.3866
361.5,64.3866
64.3944,106.5
106.5,106.5
149.5,106.5
191.5,106.5
234.5,106.5
276.5,106.5
319.5,106.5
361.5,106.5
64.3944,149.5
106.5,149.5
149.5,149.5
191.5,149.5
234.5,149.5
276.5,149.5
319.5,149.5
361.5,149.5
64.3944,191.5
106.5,191.5
149.5,191.5
191.5,191.5
234.5,191.5
276.5,191.5
319.5,191.5
361.5,191.5
64.3944,234.5
106.5,234.5
149.5,234.5
191.5,234.5
234.5,234.5
276.5,234.5
319.5,234.5
361.5,234.5
64.3944,276.5
106.5,276.5
149.5,276.5
191.5,276.5
234.5,276.5
276.5,276.5
319.5,276.5
361.5,276.5
64.4021,64.3945
106.5,64.3866
149.5,64.3866
191.5,64.3866
234.5,64.3866
276.5,64.3866
319.5,64.3866
361.5,64.3866
64.3944,106.5
106.5,106.5
149.5,106.5
191.5,106.5
234.5,106.5
276.5,106.5
319.5,106.5
361.5,106.5
64.3944,149.5
106.5,149.5
149.5,149.5
191.5,149.5
234.5,149.5
276.5,149.5
319.5,149.5
361.5,149.5
64.3944,191.5
106.5,191.5
149.5,191.5
191.5,191.5
234.5,191.5
276.5,191.5
319.5,191.5
361.5,191.5
64.3944,234.5
106.5,234.5
149.5,234.5
191.5,234.5
234.5,234.5
276.5,234.5
319.5,234.5
361.5,234.5
64.3944,276.5
106.5,276.5
149.5,276.5
191.5,276.5
234.5,276.5
276.5,276.5
319.5,276.5
361.5,276.5
64.4021,164.395
106.5,164.387
149.5,164.387
191.5,164.387
234.5,164.387
276.5,164.387
319.5,164.387
361.5,164.387
64.3944,206.5
106.5,206.5
149.5,206.5
191.5,206.5
234.5,206.5
276.5,206.5
319.5,206.5
361.5,206.5
64.3944,249.5
106.5,249.5
149.5,249.5
191.5,249.5
234.5,249.5
276.5,249.5
319.5,249.5
361.5,249.5
64.3944,291.5
106.5,291.5
149.5,291.5
191.5,291.5
234.5,291.5
276.5,291.5
319.5,291.5
361.5,291.5
64.3944,334.5
106.5,334.5
149.5,334.5
191.5,334.5
234.5,334.5
276.5,334.5
319.5,334.5
361.5,334.5
64.3944,376.5
106.5,376.5
149.5,376.5
191.5,376.5
234.5,376.5
276.5,376.5
319.5,376.5
361.5,376.5
164.402,164.395
206.5,164.387
249.5,164.387
291.5,164.387
334.5,164.387
376.5,164.387
419.5,164.387
461.5,164.387
164.394,206.5
206.5,206.5
249.5,206.5
291.5,206.5
334.5,206.5
376.5,206.5
419.5,206.5
461.5,206.5
164.394,249.5
206.5,249.5
249.5,249.5
291.5,249.5
334.5,249.5
376.5,249.5
419.5,249.5
461.5,249.5
164.394,291.5
206.5,291.5
249.5,291.5
291.5,291.5
334.5,291.5
376.5,291.5
419.5,291.5
461.5,291.5
164.394,334.5
206.5,334.5
249.5,334.5
291.5,334.5
334.5,334.5
376.5,334.5
419.5,334.5
461.5,334.5
164.394,376.5
206.5,376.5
249.5,376.5
291.5,376.5
334.5,376.5
376.5,376.5
419.5,376.5
461.5,376.5
64.4021,64.3945
106.5,64.3866
149.5,64.3866
191.5,64.3866
234.5,64.3866
276.5,64.3866
319.5,64.3866
361.5,64.3866
64.3944,106.5
106.5,106.5
149.5,106.5
191.5,106.5
234.5,106.5
276.5,106.5
319.5,106.5
361.5,106.5
64.3944,149.5
106.5,149.5
149.5,149.5
191.5,149.5
234.5,149.5
276.5,149.5
319.5,149.5
361.5,149.5
64.3944,191.5
106.5,191.5
149.5,191.5
191.5,191.5
234.5,191.5
276.5,191.5
319.5,191.5
361.5,191.5
64.3944,234.5
106.5,234.5
149.5,234.5
191.5,234.5
234.5,234.5
276.5,234.5
319.5,234.5
361.5,234.5
64.3944,276.5
106.5,276.5
149.5,276.5
191.5,276.5
234.5,276.5
276.5,276.5
319.5,276.5
361.5,276.5
128.5,128.5
213.5,128.5
298.5,128.5
383.5,128.5
468.5,128.5
553.5,128.5
638.5,128.5
723.5,128.5
128.5,213.5
213.5,213.5
298.5,213.5
383.5,213.5
468.5,213.5
553.5,213.5
638.5,213.5
723.5,213.5
128.5,298.5
213.5,298.5
298.5,298.5
383.5,298.5
468.5,298.5
553.5,298.5
638.5,298.5
723.5,298.5
128.5,383.5
213.5,383.5
298.5,383.5
383.5,383.5
468.5,383.5
553.5,383.5
638.5,383.5
723.5,383.5
128.5,468.5
213.5,468.5
298.5,468.5
383.5,468.5
468.5,468.5
553.5,468.5
638.5,468.5
723.5,468.5
128.5,553.5
213.5,553.5
298.5,553.5
383.5,553.5
468.5,553.5
553.5,553.5
638.5,553.5
723.5,553.5
193.401,193.395
320.5,193.387
448.5,193.387
575.598,193.394
703.5,193.387
831.015,193.387
958.5,193.387
1086.41,193.397
193.394,320.499
320.5,320.5
448.5,320.5
575.607,320.5
703.5,320.5
830.999,320.5
958.5,320.5
1086.39,320.5
193.393,448.5
320.5,448.5
448.5,448.5
575.607,448.5
703.5,448.5
831.001,448.5
958.5,448.5
1086.4,448.499
193.4,575.621
320.5,575.63
448.5,575.63
575.602,575.623
703.5,575.63
831.017,575.63
958.5,575.63
1086.4,575.617
193.393,703.5
320.5,703.5
448.5,703.5
575.607,703.5
703.5,703.5
831.001,703.5
958.5,703.5
1086.4,703.499
193.391,831
320.5,830.99
448.5,830.99
575.609,831.003
703.5,830.99
831.001,830.99
958.5,830.99
1086.39,830.985
64.4021,64.3945
106.5,64.3866
149.5,64.3866
191.5,64.3866
234.5,64.3866
276.5,64.3866
319.5,64.3866
361.5,64.3866
64.3944,106.5
106.5,106.5
149.5,106.5
191.5,106.5
234.5,106.5
276.5,106.5
319.5,106.5
361.5,106.5
64.3944,149.5
106.5,149.5
149.5,149.5
191.5,149.5
234.5,149.5
276.5,149.5
319.5,149.5
361.5,149.5
64.3944,191.5
106.5,191.5
149.5,191.5
191.5,191.5
234.5,191.5
276.5,191.5
319.5,191.5
361.5,191.5
64.3944,234.5
106.5,234.5
149.5,234.5
191.5,234.5
234.5,234.5
276.5,234.5
319.5,234.5
361.5,234.5
64.3944,276.5
106.5,276.5
149.5,276.5
191.5,276.5
234.5,276.5
276.5,276.5
319.5,276.5
361.5,276.5
128.5,128.5
213.5,128.5
298.5,128.5
383.5,128.5
468.5,128.5
553.5,128.5
638.5,128.5
723.5,128.5
128.5,213.5
213.5,213.5
298.5,213.5
383.5,213.5
468.5,213.5
553.5,213.5
638.5,213.5
723.5,213.5
128.5,298.5
213.5,298.5
298.5,298.5
383.5,298.5
468.5,298.5
553.5,298.5
638.5,298.5
723.5,298.5
128.5,383.5
213.5,383.5
298.5,383.5
383.5,383.5
468.5,383.5
553.5,383.5
638.5,383.5
723.5,383.5
128.5,468.5
213.5,468.5
298.5,468.5
383.5,468.5
468.5,468.5
553.5,468.5
638.5,468.5
723.5,468.5
128.5,553.5
213.5,553.5
298.5,553.5
383.5,553.5
468.5,553.5
553.5,553.5
638.5,553.5
723.5,553.5
