85.218,85.1922
170.432,85.2181
255.5,85.2073
340.5,85.2073
425.5,85.2073
510.5,85.2073
595.5,85.2073
680.5,85.2073
85.2418,170.405
170.425,170.395
255.5,170.404
340.5,170.404
425.5,170.404
510.5,170.404
595.5,170.404
680.5,170.404
85.2311,255.5
170.43,255.5
255.5,255.5
340.5,255.5
425.5,255.5
510.5,255.5
595.5,255.5
680.5,255.5
85.2311,340.5
170.43,340.5
255.5,340.5
340.5,340.5
425.5,340.5
510.5,340.5
595.5,340.5
680.5,340.5
85.2311,425.5
170.43,425.5
255.5,425.5
340.5,425.5
425.5,425.5
510.5,425.5
595.5,425.5
680.5,425.5
85.2311,510.5
170.43,510.5
255.5,510.5
340.5,510.5
425.5,510.5
510.5,510.5
595.5,510.5
680.5,510.5
