1106.5,356.5
1212.5,356.5
1319.03,356.5
1425.5,356.5
1531.5,356.5
1637.7,356.5
1744.45,356.5
1850.5,356.5
1106.5,462.5
1212.5,462.5
1319.03,462.5
1425.5,462.5
1531.5,462.5
1637.7,462.5
1744.45,462.5
1850.5,462.5
1106.5,569.03
1212.5,569.03
1319.03,569.03
1425.5,569.03
1531.5,569.03
1637.7,569.045
1744.45,569.029
1850.5,569.016
1106.5,675.5
1212.5,675.5
1319.03,675.5
1425.5,675.5
1531.5,675.5
1637.7,675.5
1744.45,675.5
1850.5,675.5
1106.5,781.5
1212.5,781.5
1319.03,781.5
1425.5,781.5
1531.5,781.5
1637.7,781.5
1744.45,781.5
1850.5,781.5
1106.5,887.698
1212.5,887.698
1319.05,887.698
1425.5,887.698
1531.5,887.698
1637.7,887.697
1744.45,887.699
1850.5,887.699
